               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.022066,            0.012416,            0.010757,             0.88129,             0.81081,              0.9014,              0.6931,            0.019637,           0.0058197,            0.016717,          7.7769e-05,          7.7769e-05,          7.7769e-05
                 112,            0.022428,            0.012957,             0.01107,             0.83602,             0.84248,             0.89047,             0.68497,            0.019724,           0.0058153,            0.017972,          7.7397e-05,          7.7397e-05,          7.7397e-05
                 113,             0.02224,            0.012316,            0.011598,             0.82213,             0.84159,             0.89188,             0.68762,            0.019682,           0.0058148,            0.018355,          7.7023e-05,          7.7023e-05,          7.7023e-05
                 114,            0.022373,            0.012568,             0.01142,             0.85157,             0.80975,             0.87983,             0.67731,            0.019813,           0.0058995,            0.019004,          7.6647e-05,          7.6647e-05,          7.6647e-05
                 115,            0.021743,            0.012237,            0.011036,             0.85547,             0.80072,             0.88625,             0.68117,            0.019943,           0.0058847,            0.018797,          7.6269e-05,          7.6269e-05,          7.6269e-05
                 116,             0.02218,            0.012154,             0.01133,             0.83654,             0.82282,             0.88894,             0.68407,            0.019522,            0.005807,            0.018948,          7.5889e-05,          7.5889e-05,          7.5889e-05
                 117,            0.022186,            0.012553,              0.0107,             0.81533,             0.84288,             0.88466,             0.67678,            0.019605,           0.0057939,            0.019617,          7.5506e-05,          7.5506e-05,          7.5506e-05
                 118,            0.021781,            0.012523,            0.010228,             0.86527,              0.8325,             0.89977,             0.69719,            0.019405,           0.0057137,            0.017236,          7.5122e-05,          7.5122e-05,          7.5122e-05
                 119,            0.022056,            0.012213,            0.010737,             0.85629,             0.82561,             0.89587,             0.69364,            0.019462,           0.0058181,            0.018166,          7.4735e-05,          7.4735e-05,          7.4735e-05
                 120,             0.02167,              0.0119,            0.011023,             0.86323,             0.82055,             0.89396,             0.68968,            0.019128,           0.0058227,            0.018835,          7.4347e-05,          7.4347e-05,          7.4347e-05
                 121,            0.021538,            0.012423,            0.011277,             0.83929,             0.80774,             0.88915,             0.68449,            0.019203,           0.0058185,            0.018977,          7.3956e-05,          7.3956e-05,          7.3956e-05
                 122,            0.021688,            0.012037,            0.010435,             0.81323,             0.84825,             0.89238,             0.68352,             0.01966,           0.0058375,            0.018296,          7.3564e-05,          7.3564e-05,          7.3564e-05
                 123,            0.021473,            0.012447,            0.010753,             0.86277,             0.82294,             0.88715,             0.68521,            0.019172,           0.0057025,            0.018146,           7.317e-05,           7.317e-05,           7.317e-05
                 124,            0.021299,            0.011816,            0.010046,             0.87195,             0.79249,             0.88328,             0.68595,            0.019455,           0.0056811,            0.019269,          7.2774e-05,          7.2774e-05,          7.2774e-05
                 125,             0.02175,            0.012234,            0.010208,             0.83742,             0.83441,             0.89704,             0.69405,            0.019268,           0.0057317,            0.017496,          7.2377e-05,          7.2377e-05,          7.2377e-05
                 126,            0.021891,            0.012128,            0.011269,             0.86567,             0.80823,             0.89727,             0.69626,            0.019533,           0.0057687,            0.016464,          7.1977e-05,          7.1977e-05,          7.1977e-05
                 127,            0.021051,            0.011695,           0.0099853,             0.84941,              0.8369,             0.89822,             0.69927,            0.019089,           0.0057049,            0.016704,          7.1576e-05,          7.1576e-05,          7.1576e-05
                 128,            0.021162,            0.011919,            0.010412,             0.87702,             0.81945,             0.88974,             0.68827,            0.019035,           0.0058017,            0.018663,          7.1173e-05,          7.1173e-05,          7.1173e-05
                 129,            0.020916,            0.012001,            0.010153,             0.86338,             0.81268,             0.89865,             0.70216,            0.018835,           0.0057421,            0.017871,          7.0769e-05,          7.0769e-05,          7.0769e-05
                 130,            0.021021,            0.011751,           0.0096668,              0.8794,             0.80885,             0.89308,             0.69606,            0.018742,           0.0057131,            0.018476,          7.0363e-05,          7.0363e-05,          7.0363e-05
                 131,            0.021103,             0.01204,           0.0098701,              0.8561,             0.80849,             0.88208,               0.685,            0.019227,           0.0057084,            0.018755,          6.9955e-05,          6.9955e-05,          6.9955e-05
                 132,            0.020661,            0.011903,            0.009173,             0.85849,             0.82462,             0.89592,              0.7014,            0.019155,            0.005722,            0.016944,          6.9545e-05,          6.9545e-05,          6.9545e-05
                 133,            0.020861,            0.011968,           0.0094431,             0.87372,             0.80086,             0.89369,              0.6956,            0.018917,           0.0056493,            0.019198,          6.9135e-05,          6.9135e-05,          6.9135e-05
                 134,             0.02055,            0.011863,           0.0087968,             0.86144,             0.83549,             0.89642,             0.70386,            0.018786,           0.0057196,            0.017889,          6.8722e-05,          6.8722e-05,          6.8722e-05
                 135,            0.020128,            0.011793,           0.0095134,             0.89532,              0.7723,             0.88918,             0.69423,            0.018928,           0.0056334,            0.019605,          6.8308e-05,          6.8308e-05,          6.8308e-05
                 136,            0.020406,            0.011445,           0.0089521,             0.87046,             0.81198,             0.88988,             0.70118,            0.018893,           0.0056269,            0.019751,          6.7893e-05,          6.7893e-05,          6.7893e-05
                 137,            0.020654,             0.01195,           0.0088778,             0.83364,             0.84423,             0.90128,             0.70272,            0.018867,           0.0056814,            0.018899,          6.7476e-05,          6.7476e-05,          6.7476e-05
                 138,            0.020637,            0.011771,           0.0087816,             0.86287,             0.82209,             0.89048,             0.69574,            0.018924,           0.0056909,            0.018499,          6.7058e-05,          6.7058e-05,          6.7058e-05
                 139,            0.020289,            0.011437,           0.0094345,             0.86375,             0.80854,             0.89794,             0.70859,             0.01875,           0.0056126,            0.019279,          6.6639e-05,          6.6639e-05,          6.6639e-05
                 140,            0.020139,            0.011846,           0.0092339,             0.84663,             0.81743,             0.89401,             0.70498,            0.018534,           0.0056121,            0.018954,          6.6218e-05,          6.6218e-05,          6.6218e-05
                 141,            0.020427,            0.011575,           0.0090349,             0.86369,             0.81455,             0.89651,             0.70956,            0.018347,           0.0055543,            0.018868,          6.5796e-05,          6.5796e-05,          6.5796e-05
                 142,            0.020222,            0.011684,           0.0096289,             0.86616,             0.79928,              0.8917,             0.70194,            0.018545,           0.0056259,            0.018261,          6.5373e-05,          6.5373e-05,          6.5373e-05
                 143,             0.01976,            0.011432,           0.0088748,             0.85164,             0.83247,             0.89838,             0.70821,            0.018416,           0.0055472,            0.017674,          6.4949e-05,          6.4949e-05,          6.4949e-05
                 144,            0.020054,            0.011276,           0.0089947,             0.86904,              0.8476,             0.90367,             0.70999,            0.018348,           0.0055546,            0.017326,          6.4523e-05,          6.4523e-05,          6.4523e-05
                 145,            0.020214,            0.011896,           0.0095189,             0.84639,             0.83112,             0.89603,             0.70701,            0.018465,           0.0055945,            0.018073,          6.4097e-05,          6.4097e-05,          6.4097e-05
