               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,            0.026832,            0.010977,            0.018234,             0.78622,             0.77646,             0.85183,             0.61639,            0.022899,           0.0049678,            0.024664,          8.8922e-05,          8.8922e-05,          8.8922e-05
                  78,            0.026449,            0.011057,            0.018222,             0.82602,             0.73166,              0.8409,             0.62181,            0.022533,           0.0048431,             0.02564,           8.864e-05,           8.864e-05,           8.864e-05
                  79,            0.026663,            0.010893,            0.018418,             0.78574,             0.79023,             0.84697,             0.62087,            0.022662,           0.0048787,            0.025001,          8.8356e-05,          8.8356e-05,          8.8356e-05
                  80,             0.02608,            0.010915,            0.016924,             0.79685,             0.79957,             0.86029,             0.63443,            0.022624,           0.0048848,            0.024919,          8.8068e-05,          8.8068e-05,          8.8068e-05
                  81,            0.026321,            0.011033,            0.018057,             0.79397,             0.77904,             0.85786,             0.64296,            0.021815,           0.0048415,             0.02432,          8.7777e-05,          8.7777e-05,          8.7777e-05
                  82,            0.026004,            0.010913,            0.016777,             0.76915,             0.81153,             0.85613,             0.64005,            0.021808,           0.0047794,            0.024271,          8.7483e-05,          8.7483e-05,          8.7483e-05
                  83,            0.025694,            0.010855,            0.016279,             0.77646,             0.79036,             0.85214,             0.63133,            0.021893,            0.004897,            0.024026,          8.7186e-05,          8.7186e-05,          8.7186e-05
                  84,            0.025409,            0.010435,            0.016081,             0.82225,             0.76504,             0.84773,             0.63745,            0.021548,           0.0047671,            0.024018,          8.6887e-05,          8.6887e-05,          8.6887e-05
                  85,            0.025584,            0.010634,            0.017154,             0.81089,              0.7477,             0.84511,             0.63369,            0.021661,           0.0047274,            0.025589,          8.6584e-05,          8.6584e-05,          8.6584e-05
                  86,             0.02526,            0.010618,            0.016672,              0.8224,             0.77348,             0.85729,             0.64542,            0.021954,           0.0047129,            0.024371,          8.6278e-05,          8.6278e-05,          8.6278e-05
                  87,            0.025437,            0.010401,            0.016005,             0.81807,             0.77249,             0.86043,             0.64776,            0.022029,           0.0049664,            0.024085,           8.597e-05,           8.597e-05,           8.597e-05
                  88,            0.025744,            0.010766,            0.016428,             0.75713,             0.80385,             0.85169,             0.63667,            0.021689,           0.0047089,            0.024496,          8.5659e-05,          8.5659e-05,          8.5659e-05
                  89,            0.025881,            0.010295,            0.016118,             0.78656,             0.79883,             0.85554,             0.64917,            0.021124,           0.0046801,            0.024474,          8.5344e-05,          8.5344e-05,          8.5344e-05
                  90,            0.025703,            0.010282,            0.016237,             0.82169,             0.80857,             0.87109,             0.66056,            0.021581,           0.0046899,            0.024399,          8.5027e-05,          8.5027e-05,          8.5027e-05
                  91,            0.024555,            0.010536,            0.015266,             0.82585,             0.80143,             0.86832,             0.66125,            0.021229,           0.0047041,            0.024283,          8.4708e-05,          8.4708e-05,          8.4708e-05
                  92,            0.024325,            0.010422,            0.013934,             0.78898,             0.77337,             0.84201,             0.63776,            0.021106,            0.004732,            0.025349,          8.4385e-05,          8.4385e-05,          8.4385e-05
                  93,            0.024292,            0.010428,            0.015566,             0.80761,             0.78377,             0.86287,             0.65771,            0.020818,           0.0046561,            0.023053,           8.406e-05,           8.406e-05,           8.406e-05
                  94,            0.024823,            0.010212,            0.014968,             0.81139,             0.80868,             0.86716,             0.66243,            0.020733,            0.004625,            0.023446,          8.3732e-05,          8.3732e-05,          8.3732e-05
                  95,             0.02484,            0.010461,            0.014948,             0.80446,               0.791,             0.86197,              0.6533,             0.02128,           0.0047363,            0.024915,          8.3401e-05,          8.3401e-05,          8.3401e-05
                  96,            0.024342,             0.01019,            0.014594,             0.82917,             0.74825,             0.83623,             0.63562,            0.021046,           0.0046443,            0.026125,          8.3068e-05,          8.3068e-05,          8.3068e-05
                  97,             0.02437,            0.010449,            0.015399,              0.8209,             0.78538,             0.86619,             0.65233,            0.020749,           0.0045783,            0.023164,          8.2732e-05,          8.2732e-05,          8.2732e-05
                  98,            0.024268,            0.010205,            0.014462,             0.81912,             0.79989,             0.86684,             0.66295,            0.020475,           0.0045643,            0.023223,          8.2394e-05,          8.2394e-05,          8.2394e-05
                  99,            0.024287,            0.010148,             0.01473,             0.82307,             0.75997,             0.85993,             0.66366,            0.020703,           0.0045794,            0.024575,          8.2052e-05,          8.2052e-05,          8.2052e-05
                 100,            0.024341,            0.010187,            0.014736,             0.84847,             0.76704,             0.86325,             0.66448,            0.020287,           0.0046327,            0.023954,          8.1709e-05,          8.1709e-05,          8.1709e-05
                 101,            0.023916,            0.010216,            0.012985,             0.85363,             0.79462,             0.88419,              0.6777,            0.020696,           0.0045841,            0.020749,          8.1363e-05,          8.1363e-05,          8.1363e-05
                 102,            0.023646,           0.0098947,             0.01416,             0.86068,             0.77769,             0.87928,             0.67822,            0.020701,           0.0045921,            0.022986,          8.1014e-05,          8.1014e-05,          8.1014e-05
                 103,            0.023772,            0.010039,            0.014126,             0.84604,             0.79906,             0.87796,             0.67462,            0.020448,           0.0045893,            0.022668,          8.0663e-05,          8.0663e-05,          8.0663e-05
                 104,            0.024069,           0.0098729,            0.013714,             0.82822,             0.80764,             0.87447,             0.67163,            0.020351,           0.0046444,            0.022854,           8.031e-05,           8.031e-05,           8.031e-05
                 105,            0.023773,            0.010137,            0.014219,             0.84489,             0.80593,              0.8862,             0.68119,            0.020485,           0.0045527,            0.022171,          7.9954e-05,          7.9954e-05,          7.9954e-05
                 106,            0.023402,           0.0099463,            0.013664,             0.81102,               0.811,             0.87181,             0.66937,            0.020542,           0.0046169,            0.022553,          7.9595e-05,          7.9595e-05,          7.9595e-05
                 107,            0.023445,            0.010016,            0.013639,             0.84338,             0.76796,             0.85997,             0.66556,            0.020237,            0.004471,            0.024745,          7.9235e-05,          7.9235e-05,          7.9235e-05
