               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 107,            0.020185,           0.0092103,            0.013526,             0.82834,             0.83101,             0.87744,             0.69377,            0.018286,           0.0045173,            0.020389,          7.9235e-05,          7.9235e-05,          7.9235e-05
                 108,            0.019955,           0.0091466,            0.012973,             0.82414,             0.82225,             0.88143,             0.69538,            0.018042,           0.0047043,            0.020842,          7.8872e-05,          7.8872e-05,          7.8872e-05
                 109,            0.019745,           0.0091729,            0.012076,              0.8173,             0.82485,             0.87694,             0.69311,            0.018255,           0.0045678,            0.020465,          7.8507e-05,          7.8507e-05,          7.8507e-05
                 110,            0.019644,           0.0089648,            0.012535,             0.85258,             0.81327,              0.8862,             0.69776,            0.018028,           0.0045533,            0.017952,          7.8139e-05,          7.8139e-05,          7.8139e-05
                 111,            0.019466,           0.0087909,            0.011717,             0.87034,             0.82753,              0.8962,             0.70949,            0.017706,            0.004479,            0.017752,          7.7769e-05,          7.7769e-05,          7.7769e-05
                 112,            0.020116,           0.0089802,            0.013239,             0.87516,             0.78192,             0.87762,             0.69148,            0.018169,           0.0045273,            0.020562,          7.7397e-05,          7.7397e-05,          7.7397e-05
                 113,            0.019892,           0.0089485,            0.012756,             0.82562,             0.82512,             0.87901,             0.69831,            0.017667,            0.004515,            0.021106,          7.7023e-05,          7.7023e-05,          7.7023e-05
                 114,            0.019863,           0.0091217,            0.013193,             0.83673,             0.81588,              0.8862,             0.70488,            0.017637,           0.0045351,            0.020856,          7.6647e-05,          7.6647e-05,          7.6647e-05
                 115,            0.019618,           0.0087953,            0.012183,             0.85308,             0.81833,             0.89691,             0.71288,            0.017792,           0.0045313,            0.020423,          7.6269e-05,          7.6269e-05,          7.6269e-05
                 116,            0.019533,           0.0089063,            0.012027,             0.85255,             0.83304,             0.89437,             0.70993,            0.017846,           0.0045775,            0.020019,          7.5889e-05,          7.5889e-05,          7.5889e-05
                 117,            0.019273,           0.0087135,            0.011879,             0.84273,             0.80668,             0.88742,             0.71242,            0.017651,           0.0045729,            0.020715,          7.5506e-05,          7.5506e-05,          7.5506e-05
                 118,            0.019272,           0.0088392,            0.012252,             0.84846,             0.78543,             0.87585,             0.70085,            0.017453,           0.0045106,            0.021403,          7.5122e-05,          7.5122e-05,          7.5122e-05
                 119,             0.01926,           0.0089097,            0.012199,             0.85346,             0.82153,             0.88554,             0.70951,            0.017416,           0.0045022,            0.020699,          7.4735e-05,          7.4735e-05,          7.4735e-05
                 120,            0.018786,           0.0084712,            0.011098,             0.85724,             0.81742,             0.88574,             0.71123,            0.017269,           0.0044644,            0.020586,          7.4347e-05,          7.4347e-05,          7.4347e-05
                 121,            0.018981,           0.0088502,            0.012326,             0.84363,             0.80934,              0.8812,             0.70676,            0.017332,           0.0045903,            0.019864,          7.3956e-05,          7.3956e-05,          7.3956e-05
                 122,            0.018608,           0.0085325,            0.011779,             0.81405,             0.82812,             0.88172,             0.70718,            0.017341,            0.004554,            0.020056,          7.3564e-05,          7.3564e-05,          7.3564e-05
                 123,            0.018799,           0.0087122,            0.012474,             0.81465,             0.82735,             0.87833,             0.70117,            0.017527,           0.0044725,            0.020949,           7.317e-05,           7.317e-05,           7.317e-05
                 124,             0.01847,           0.0085191,            0.010812,             0.86564,             0.80941,              0.8936,             0.71663,            0.017111,           0.0045276,            0.019985,          7.2774e-05,          7.2774e-05,          7.2774e-05
                 125,            0.018745,            0.008626,              0.0122,             0.81333,             0.84039,             0.88725,             0.70392,            0.017452,           0.0045874,            0.020366,          7.2377e-05,          7.2377e-05,          7.2377e-05
                 126,            0.018488,           0.0086655,            0.011103,              0.8364,              0.8471,             0.89432,             0.71843,            0.017217,           0.0045019,            0.019453,          7.1977e-05,          7.1977e-05,          7.1977e-05
                 127,            0.018723,           0.0082649,            0.010618,             0.87289,             0.83078,             0.89975,             0.71717,             0.01698,           0.0045352,            0.018252,          7.1576e-05,          7.1576e-05,          7.1576e-05
                 128,            0.018186,           0.0082662,            0.011377,             0.81189,             0.85524,              0.8969,             0.71667,            0.017133,            0.004561,              0.0198,          7.1173e-05,          7.1173e-05,          7.1173e-05
                 129,            0.018236,           0.0085922,            0.011156,             0.84511,             0.83963,             0.90096,             0.72373,            0.016929,           0.0045512,            0.018048,          7.0769e-05,          7.0769e-05,          7.0769e-05
                 130,            0.018637,           0.0082877,            0.011548,             0.85922,             0.80729,             0.89028,             0.72083,            0.016909,           0.0044378,            0.020169,          7.0363e-05,          7.0363e-05,          7.0363e-05
                 131,            0.018735,           0.0086937,            0.012105,             0.82852,             0.84014,             0.88824,             0.71095,            0.017219,           0.0044653,            0.020353,          6.9955e-05,          6.9955e-05,          6.9955e-05
                 132,            0.018348,           0.0083813,            0.010334,             0.85761,             0.82479,             0.89464,             0.72517,            0.017101,           0.0043874,            0.019701,          6.9545e-05,          6.9545e-05,          6.9545e-05
                 133,            0.018771,           0.0085474,            0.010672,              0.8856,             0.81089,             0.89356,             0.70985,            0.017345,           0.0045276,            0.019256,          6.9135e-05,          6.9135e-05,          6.9135e-05
                 134,            0.018452,           0.0083368,            0.010452,             0.82409,             0.84759,             0.89759,             0.71917,             0.01736,           0.0044134,            0.020383,          6.8722e-05,          6.8722e-05,          6.8722e-05
                 135,            0.018222,           0.0084736,            0.010538,             0.83112,             0.84153,             0.88837,             0.71574,            0.017383,           0.0045021,            0.019587,          6.8308e-05,          6.8308e-05,          6.8308e-05
                 136,            0.017887,           0.0083088,           0.0099851,             0.84334,             0.81236,             0.88917,               0.716,            0.017331,           0.0045307,            0.020775,          6.7893e-05,          6.7893e-05,          6.7893e-05
                 137,            0.017929,           0.0081979,            0.010232,             0.86898,             0.81909,             0.89478,             0.72311,            0.016903,           0.0044223,             0.01903,          6.7476e-05,          6.7476e-05,          6.7476e-05
                 138,            0.018144,           0.0082988,             0.01025,             0.85299,             0.82829,             0.89121,             0.71903,            0.016998,            0.004389,            0.019685,          6.7058e-05,          6.7058e-05,          6.7058e-05
                 139,            0.017926,           0.0085556,            0.010549,             0.86079,             0.84636,             0.90338,              0.7306,            0.016806,           0.0043937,            0.018087,          6.6639e-05,          6.6639e-05,          6.6639e-05
                 140,            0.017695,           0.0081784,            0.011299,             0.87355,             0.80549,             0.89319,             0.72194,            0.016743,           0.0043747,             0.01906,          6.6218e-05,          6.6218e-05,          6.6218e-05
                 141,            0.017572,           0.0081652,           0.0099128,             0.86252,             0.83386,             0.89411,             0.73062,            0.016334,           0.0043007,             0.01868,          6.5796e-05,          6.5796e-05,          6.5796e-05
                 142,            0.017636,           0.0083072,            0.009908,              0.8768,             0.82903,             0.90751,             0.74148,             0.01615,           0.0041606,            0.018057,          6.5373e-05,          6.5373e-05,          6.5373e-05
